A_X,A_Y,A_Z,B_X,B_Y,B_Z,C_X,C_Y,C_Z,Predict Time
1670.0,-880.0,1205.0,990.0,-2285.0,877.0,1536.42,-1492.31,974.03,1.8759229183197021
1670.0,-880.0,1205.0,990.0,-2285.0,877.0,1458.29,-1777.31,931.13,1.877389669418335
1650.0,880.0,1220.0,950.0,2710.0,922.0,1514.33,1521.42,945.21,1.8160970211029053
1650.0,880.0,1220.0,950.0,2710.0,922.0,1587.59,2185.32,999.74,1.8223512172698975
1650.0,880.0,1220.0,950.0,2710.0,922.0,1427.68,1559.33,928.07,1.8311364650726318
1650.0,880.0,1220.0,950.0,2710.0,922.0,1432.33,1724.57,934.79,1.8333089351654053
1650.0,880.0,1220.0,950.0,2710.0,922.0,1438.46,1628.57,941.31,1.8336284160614014
1650.0,880.0,1220.0,950.0,2710.0,922.0,1472.96,1972.39,965.95,1.8367135524749756
1650.0,880.0,1220.0,950.0,2710.0,922.0,1455.7,1495.62,965.13,1.8373115062713623
1650.0,880.0,1220.0,950.0,2710.0,922.0,1546.97,1785.02,1028.8,1.8403127193450928
1650.0,880.0,1220.0,950.0,2710.0,922.0,1473.16,1514.36,993.8,1.8432834148406982
1650.0,880.0,1220.0,950.0,2710.0,922.0,1472.6,1823.65,987.85,1.8437840938568115
1670.0,-880.0,1205.0,210.0,-2045.0,877.0,1438.26,-1556.04,966.65,2.0635907649993896
1670.0,-880.0,1205.0,210.0,-2045.0,877.0,1374.76,-1400.17,930.03,2.0668141841888428
1670.0,-880.0,1205.0,210.0,-2045.0,877.0,1398.64,-1431.2,949.47,2.0677707195281982
1670.0,-880.0,1205.0,210.0,-2045.0,877.0,1523.03,-1345.7,1035.12,2.069369077682495
1670.0,-880.0,1205.0,210.0,-2045.0,877.0,1405.84,-1266.12,969.34,2.0744388103485107
1670.0,-880.0,1205.0,210.0,-2045.0,877.0,1391.18,-1471.17,965.21,2.0750234127044678
1670.0,-880.0,1205.0,210.0,-2045.0,877.0,1463.52,-1515.88,1015.67,2.075629949569702
1670.0,-880.0,1205.0,210.0,-2045.0,877.0,1273.81,-1575.69,927.85,2.0890910625457764
1670.0,-880.0,1205.0,210.0,-2045.0,877.0,1254.88,-1526.82,917.92,2.0905492305755615
1670.0,-880.0,1205.0,210.0,-2045.0,877.0,1292.14,-1531.62,948.63,2.0925662517547607
1650.0,880.0,1220.0,250.0,2360.0,922.0,1548.21,1617.3,1091.29,2.0013272762298584
1650.0,880.0,1220.0,250.0,2360.0,922.0,1418.43,1896.54,1006.37,2.0040395259857178
1650.0,880.0,1220.0,250.0,2360.0,922.0,1456.47,1482.3,1054.91,2.0097787380218506
1650.0,880.0,1220.0,250.0,2360.0,922.0,1510.06,1786.79,1094.03,2.0126760005950928
1650.0,880.0,1220.0,250.0,2360.0,922.0,1316.07,1506.95,975.24,2.014465093612671
1650.0,880.0,1220.0,250.0,2360.0,922.0,1255.23,1526.24,966.4,2.026538610458374
1650.0,880.0,1220.0,250.0,2360.0,922.0,1397.65,1402.82,1071.76,2.02939772605896
1650.0,880.0,1220.0,250.0,2360.0,922.0,1269.43,1534.06,989.6,2.031633138656616
1650.0,880.0,1220.0,250.0,2360.0,922.0,1458.41,1866.36,1110.49,2.032247304916382
1650.0,880.0,1220.0,250.0,2360.0,922.0,1345.58,1646.72,1041.35,2.032531499862671
1670.0,-880.0,1205.0,600.0,-2045.0,877.0,1421.53,-1735.59,944.22,1.9769246578216553
1670.0,-880.0,1205.0,600.0,-2045.0,877.0,1434.32,-1365.69,949.76,1.9781568050384521
1670.0,-880.0,1205.0,600.0,-2045.0,877.0,1448.73,-1319.91,959.13,1.9787328243255615
1670.0,-880.0,1205.0,600.0,-2045.0,877.0,1428.13,-1758.66,968.31,1.9837777614593506
1670.0,-880.0,1205.0,600.0,-2045.0,877.0,1403.2,-1406.88,947.43,1.9848134517669678
1670.0,-880.0,1205.0,600.0,-2045.0,877.0,1322.79,-1533.85,903.98,1.9875504970550537
1670.0,-880.0,1205.0,600.0,-2045.0,877.0,1478.37,-1549.33,1015.4,1.9901502132415771
1670.0,-880.0,1205.0,600.0,-2045.0,877.0,1411.23,-1284.24,972.05,1.9925038814544678
1670.0,-880.0,1205.0,600.0,-2045.0,877.0,1399.92,-1293.51,968.44,1.994199514389038
1670.0,-880.0,1205.0,600.0,-2045.0,877.0,1457.79,-1408.12,1011.07,1.9942357540130615
1650.0,880.0,1220.0,600.0,2360.0,922.0,1458.24,1664.07,979.47,1.9102246761322021
1650.0,880.0,1220.0,600.0,2360.0,922.0,1497.33,1828.96,1043.54,1.925098180770874
1650.0,880.0,1220.0,600.0,2360.0,922.0,1308.26,1334.28,937.74,1.929192304611206
1650.0,880.0,1220.0,600.0,2360.0,922.0,1344.71,1564.11,962.69,1.9306237697601318
1650.0,880.0,1220.0,600.0,2360.0,922.0,1310.82,1386.85,947.36,1.932157278060913
1650.0,880.0,1220.0,600.0,2360.0,922.0,1358.69,1382.63,979.63,1.932218313217163
1650.0,880.0,1220.0,600.0,2360.0,922.0,1483.64,1271.87,1072.92,1.935180425643921
1650.0,880.0,1220.0,600.0,2360.0,922.0,1432.18,2006.15,1026.62,1.9357831478118896
1650.0,880.0,1220.0,600.0,2360.0,922.0,1411.02,1798.52,1019.33,1.9371163845062256
1650.0,880.0,1220.0,600.0,2360.0,922.0,1340.73,1806.51,977.41,1.9382779598236084
1670.0,-880.0,1205.0,990.0,-2045.0,877.0,1502.9,-1406.09,905.83,1.8642613887786865
1670.0,-880.0,1205.0,990.0,-2045.0,877.0,1576.83,-1451.27,962.35,1.8659837245941162
1670.0,-880.0,1205.0,990.0,-2045.0,877.0,1513.92,-1287.9,921.83,1.8679540157318115
1670.0,-880.0,1205.0,990.0,-2045.0,877.0,1512.5,-1538.72,943.76,1.8744428157806396
1670.0,-880.0,1205.0,990.0,-2045.0,877.0,1539.07,-1501.5,972.99,1.8790833950042725
1670.0,-880.0,1205.0,990.0,-2045.0,877.0,1407.85,-1372.61,892.19,1.8823583126068115
1670.0,-880.0,1205.0,990.0,-2045.0,877.0,1578.72,-1607.13,1017.45,1.8846356868743896
1670.0,-880.0,1205.0,990.0,-2045.0,877.0,1527.4,-1346.17,991.35,1.8895070552825928
1670.0,-880.0,1205.0,990.0,-2045.0,877.0,1489.98,-1567.97,977.48,1.8921716213226318
1670.0,-880.0,1205.0,990.0,-2045.0,877.0,1427.69,-1413.81,934.0,1.892301321029663
1650.0,880.0,1220.0,950.0,2478.5,922.0,1462.23,1539.46,933.88,1.8209054470062256
1650.0,880.0,1220.0,950.0,2478.5,922.0,1575.41,1649.71,1023.28,1.8268773555755615
1650.0,880.0,1220.0,950.0,2478.5,922.0,1534.93,1887.17,1003.5,1.830533742904663
1650.0,880.0,1220.0,950.0,2478.5,922.0,1422.69,1677.98,932.28,1.830610990524292
1650.0,880.0,1220.0,950.0,2478.5,922.0,1430.81,1638.23,939.73,1.8309838771820068
1650.0,880.0,1220.0,950.0,2478.5,922.0,1483.99,1740.53,976.24,1.8323400020599365
1650.0,880.0,1220.0,950.0,2478.5,922.0,1535.15,1829.11,1012.81,1.8335378170013428
1650.0,880.0,1220.0,950.0,2478.5,922.0,1460.03,1318.43,981.24,1.8368346691131592
1650.0,880.0,1220.0,950.0,2478.5,922.0,1555.53,1957.05,1033.23,1.837273359298706
1650.0,880.0,1220.0,950.0,2478.5,922.0,1432.43,1427.61,968.25,1.8395307064056396
1670.0,-880.0,1205.0,210.0,-2675.0,1082.0,1577.34,-1690.1,1110.71,2.0068929195404053
1670.0,-880.0,1205.0,210.0,-2675.0,1082.0,1578.54,-1727.5,1116.02,2.008136510848999
1670.0,-880.0,1205.0,210.0,-2675.0,1082.0,1453.09,-1780.03,1118.52,2.039111852645874
1670.0,-880.0,1205.0,210.0,-2675.0,1082.0,1407.74,-1675.64,1105.01,2.046050786972046
1670.0,-880.0,1205.0,210.0,-2675.0,1082.0,1440.01,-1662.79,1138.17,2.0502355098724365
1670.0,-880.0,1205.0,210.0,-2675.0,1082.0,1416.58,-1655.41,1122.95,2.050344228744507
1670.0,-880.0,1205.0,210.0,-2675.0,1082.0,1373.6,-1867.08,1103.16,2.0519330501556396
1670.0,-880.0,1205.0,210.0,-2675.0,1082.0,1377.69,-1620.96,1116.4,2.0576417446136475
1670.0,-880.0,1205.0,210.0,-2675.0,1082.0,1364.99,-1968.78,1113.99,2.0577123165130615
1670.0,-880.0,1205.0,210.0,-2675.0,1082.0,1372.14,-1845.58,1119.62,2.0583627223968506
1650.0,880.0,1220.0,187.5,2072.5,922.0,1494.82,1337.69,1006.0,1.9895055294036865
1650.0,880.0,1220.0,187.5,2072.5,922.0,1432.65,1452.71,1047.09,2.0202748775482178
1650.0,880.0,1220.0,187.5,2072.5,922.0,1377.68,1414.19,1022.31,2.024322271347046
1650.0,880.0,1220.0,187.5,2072.5,922.0,1390.13,1705.33,1030.21,2.025989294052124
1650.0,880.0,1220.0,187.5,2072.5,922.0,1291.54,1506.79,969.37,2.026588201522827
1650.0,880.0,1220.0,187.5,2072.5,922.0,1367.67,1668.62,1020.6,2.0274617671966553
1650.0,880.0,1220.0,187.5,2072.5,922.0,1368.47,1307.4,1030.84,2.0289838314056396
1650.0,880.0,1220.0,187.5,2072.5,922.0,1275.4,1778.35,964.53,2.0306928157806396
1650.0,880.0,1220.0,187.5,2072.5,922.0,1390.88,1683.41,1053.56,2.0342347621917725
1650.0,880.0,1220.0,187.5,2072.5,922.0,1373.38,1544.7,1050.27,2.036485433578491
1670.0,-880.0,1205.0,600.0,-2675.0,1082.0,1620.67,-1465.78,1139.24,1.9268395900726318
1670.0,-880.0,1205.0,600.0,-2675.0,1082.0,1450.26,-2055.14,1088.19,1.9455125331878662
1670.0,-880.0,1205.0,600.0,-2675.0,1082.0,1478.15,-1964.03,1123.9,1.9520471096038818
1670.0,-880.0,1205.0,600.0,-2675.0,1082.0,1555.24,-1784.44,1174.05,1.9528024196624756
1670.0,-880.0,1205.0,600.0,-2675.0,1082.0,1530.5,-1565.37,1152.75,1.9528615474700928
1670.0,-880.0,1205.0,600.0,-2675.0,1082.0,1454.49,-1769.0,1126.09,1.96006178855896
1670.0,-880.0,1205.0,600.0,-2675.0,1082.0,1446.83,-2107.66,1127.46,1.9602391719818115
1670.0,-880.0,1205.0,600.0,-2675.0,1082.0,1418.67,-2122.35,1119.14,1.963927984237671
1670.0,-880.0,1205.0,600.0,-2675.0,1082.0,1461.17,-1572.61,1142.58,1.9660203456878662
1670.0,-880.0,1205.0,600.0,-2675.0,1082.0,1421.74,-2113.64,1128.89,1.9666287899017334
1650.0,880.0,1220.0,425.0,2072.5,922.0,1534.12,1612.9,1033.94,1.942676305770874
1650.0,880.0,1220.0,425.0,2072.5,922.0,1427.92,1428.88,1000.4,1.954650640487671
1650.0,880.0,1220.0,425.0,2072.5,922.0,1468.2,1465.16,1032.43,1.9569661617279053
1650.0,880.0,1220.0,425.0,2072.5,922.0,1479.37,1464.86,1055.82,1.96280837059021
1650.0,880.0,1220.0,425.0,2072.5,922.0,1441.52,1560.77,1032.4,1.9639756679534912
1650.0,880.0,1220.0,425.0,2072.5,922.0,1487.92,1525.21,1073.86,1.9674756526947021
1650.0,880.0,1220.0,425.0,2072.5,922.0,1566.16,1464.23,1131.93,1.969074010848999
1650.0,880.0,1220.0,425.0,2072.5,922.0,1544.92,1686.85,1115.51,1.9702508449554443
1650.0,880.0,1220.0,425.0,2072.5,922.0,1412.16,1173.72,1050.02,1.9749505519866943
1650.0,880.0,1220.0,425.0,2072.5,922.0,1373.61,1716.66,1016.43,1.9759480953216553
1670.0,-880.0,1205.0,990.0,-2675.0,1082.0,1536.86,-1932.18,1106.21,1.850339651107788
1670.0,-880.0,1205.0,990.0,-2675.0,1082.0,1545.48,-1419.72,1105.06,1.8515279293060303
1670.0,-880.0,1205.0,990.0,-2675.0,1082.0,1548.92,-2169.76,1126.17,1.853351354598999
1670.0,-880.0,1205.0,990.0,-2675.0,1082.0,1542.1,-1986.77,1120.82,1.853961706161499
1670.0,-880.0,1205.0,990.0,-2675.0,1082.0,1501.59,-1915.37,1093.12,1.8543164730072021
1670.0,-880.0,1205.0,990.0,-2675.0,1082.0,1502.53,-2025.35,1098.03,1.8548696041107178
1670.0,-880.0,1205.0,990.0,-2675.0,1082.0,1506.01,-2153.67,1110.01,1.8576161861419678
1670.0,-880.0,1205.0,990.0,-2675.0,1082.0,1498.06,-1803.34,1098.96,1.8580663204193115
1670.0,-880.0,1205.0,990.0,-2675.0,1082.0,1550.76,-1758.65,1136.09,1.8591458797454834
1670.0,-880.0,1205.0,990.0,-2675.0,1082.0,1521.84,-1715.11,1118.38,1.8596761226654053
1650.0,880.0,1220.0,662.5,2072.5,922.0,1539.17,1434.64,1048.17,1.8955895900726318
1650.0,880.0,1220.0,662.5,2072.5,922.0,1585.7,1490.04,1085.08,1.898099660873413
1650.0,880.0,1220.0,662.5,2072.5,922.0,1420.78,1310.41,986.4,1.9007537364959717
1650.0,880.0,1220.0,662.5,2072.5,922.0,1398.98,1327.81,990.11,1.907789945602417
1650.0,880.0,1220.0,662.5,2072.5,922.0,1363.1,1586.56,964.74,1.908867597579956
1650.0,880.0,1220.0,662.5,2072.5,922.0,1456.56,1606.31,1028.83,1.9094970226287842
1650.0,880.0,1220.0,662.5,2072.5,922.0,1459.03,1592.38,1039.21,1.9123361110687256
1650.0,880.0,1220.0,662.5,2072.5,922.0,1460.37,1385.62,1044.85,1.913243055343628
1650.0,880.0,1220.0,662.5,2072.5,922.0,1367.58,1309.43,984.83,1.913304090499878
1650.0,880.0,1220.0,662.5,2072.5,922.0,1448.21,1506.08,1038.02,1.9141767024993896
1670.0,-880.0,1205.0,210.0,-2435.0,1082.0,1520.43,-1696.13,1139.45,2.0350472927093506
1670.0,-880.0,1205.0,210.0,-2435.0,1082.0,1508.31,-1530.07,1148.87,2.0424745082855225
1670.0,-880.0,1205.0,210.0,-2435.0,1082.0,1420.36,-1491.45,1113.94,2.0515763759613037
1670.0,-880.0,1205.0,210.0,-2435.0,1082.0,1406.77,-1795.16,1133.29,2.0598456859588623
1670.0,-880.0,1205.0,210.0,-2435.0,1082.0,1384.58,-1308.8,1125.17,2.0653254985809326
1670.0,-880.0,1205.0,210.0,-2435.0,1082.0,1405.84,-1887.69,1153.99,2.0668771266937256
1670.0,-880.0,1205.0,210.0,-2435.0,1082.0,1356.08,-1612.43,1125.42,2.0704505443573
1670.0,-880.0,1205.0,210.0,-2435.0,1082.0,1379.56,-1498.27,1149.59,2.074486494064331
1670.0,-880.0,1205.0,210.0,-2435.0,1082.0,1349.15,-1663.89,1134.69,2.0750977993011475
1670.0,-880.0,1205.0,210.0,-2435.0,1082.0,1372.73,-1570.35,1150.57,2.075871229171753
1650.0,880.0,1220.0,950.0,2241.5,922.0,1524.22,1514.33,977.97,1.817575216293335
1650.0,880.0,1220.0,950.0,2241.5,922.0,1437.19,1262.04,928.55,1.8188989162445068
1650.0,880.0,1220.0,950.0,2241.5,922.0,1540.44,1615.89,1007.65,1.8251636028289795
1650.0,880.0,1220.0,950.0,2241.5,922.0,1464.55,1675.93,957.32,1.8257787227630615
1650.0,880.0,1220.0,950.0,2241.5,922.0,1436.86,1637.14,948.26,1.8286340236663818
1650.0,880.0,1220.0,950.0,2241.5,922.0,1481.52,1555.78,983.47,1.829833745956421
1650.0,880.0,1220.0,950.0,2241.5,922.0,1510.68,1416.81,1008.17,1.8310773372650146
1650.0,880.0,1220.0,950.0,2241.5,922.0,1510.86,1287.53,1018.04,1.8337771892547607
1650.0,880.0,1220.0,950.0,2241.5,922.0,1454.15,1334.32,985.41,1.8359811305999756
1650.0,880.0,1220.0,950.0,2241.5,922.0,1486.06,1592.87,1007.47,1.8378045558929443
1670.0,-880.0,1205.0,600.0,-2435.0,1082.0,1531.1,-1779.78,1143.86,1.9521901607513428
1670.0,-880.0,1205.0,600.0,-2435.0,1082.0,1533.42,-1409.39,1141.24,1.9533193111419678
1670.0,-880.0,1205.0,600.0,-2435.0,1082.0,1481.7,-1649.96,1117.22,1.9555814266204834
1670.0,-880.0,1205.0,600.0,-2435.0,1082.0,1480.37,-1590.24,1132.78,1.9617078304290771
1670.0,-880.0,1205.0,600.0,-2435.0,1082.0,1491.97,-1430.54,1146.35,1.9648759365081787
1670.0,-880.0,1205.0,600.0,-2435.0,1082.0,1471.79,-1500.92,1148.39,1.9698426723480225
1670.0,-880.0,1205.0,600.0,-2435.0,1082.0,1414.12,-1905.78,1122.88,1.971893072128296
1670.0,-880.0,1205.0,600.0,-2435.0,1082.0,1377.08,-1777.06,1099.59,1.9735372066497803
1670.0,-880.0,1205.0,600.0,-2435.0,1082.0,1451.52,-1719.08,1150.73,1.9744107723236084
1670.0,-880.0,1205.0,600.0,-2435.0,1082.0,1422.84,-1584.92,1133.14,1.976001501083374
1650.0,880.0,1220.0,950.0,2010.0,922.0,1538.79,1508.16,1000.06,1.8172414302825928
1650.0,880.0,1220.0,950.0,2010.0,922.0,1521.39,1521.46,1006.22,1.8244855403900146
1650.0,880.0,1220.0,950.0,2010.0,922.0,1518.24,1434.92,1015.16,1.827483892440796
1650.0,880.0,1220.0,950.0,2010.0,922.0,1440.0,1489.25,971.1,1.8311412334442139
1650.0,880.0,1220.0,950.0,2010.0,922.0,1516.41,1436.36,1032.77,1.8346898555755615
1650.0,880.0,1220.0,950.0,2010.0,922.0,1448.36,1331.86,989.84,1.8347537517547607
1650.0,880.0,1220.0,950.0,2010.0,922.0,1508.17,1628.89,1027.1,1.8358361721038818
1650.0,880.0,1220.0,950.0,2010.0,922.0,1350.65,1470.77,927.1,1.836918592453003
1650.0,880.0,1220.0,950.0,2010.0,922.0,1423.07,1394.48,979.71,1.8372228145599365
1650.0,880.0,1220.0,950.0,2010.0,922.0,1382.76,1484.18,950.73,1.8374698162078857
1670.0,-880.0,1205.0,990.0,-2435.0,1082.0,1603.48,-1893.72,1123.93,1.845395803451538
1670.0,-880.0,1205.0,990.0,-2435.0,1082.0,1521.58,-1700.51,1092.08,1.8549249172210693
1670.0,-880.0,1205.0,990.0,-2435.0,1082.0,1512.64,-1809.2,1116.4,1.8653218746185303
1670.0,-880.0,1205.0,990.0,-2435.0,1082.0,1546.79,-1624.35,1137.26,1.865478277206421
1670.0,-880.0,1205.0,990.0,-2435.0,1082.0,1534.22,-1468.68,1127.41,1.866361379623413
1670.0,-880.0,1205.0,990.0,-2435.0,1082.0,1550.25,-1236.67,1137.0,1.867267370223999
1670.0,-880.0,1205.0,990.0,-2435.0,1082.0,1529.57,-1433.38,1127.65,1.867429494857788
1670.0,-880.0,1205.0,990.0,-2435.0,1082.0,1529.48,-1810.87,1138.5,1.8691155910491943
1670.0,-880.0,1205.0,990.0,-2435.0,1082.0,1507.91,-1608.11,1121.09,1.8692662715911865
1670.0,-880.0,1205.0,990.0,-2435.0,1082.0,1507.01,-1613.39,1121.27,1.8695218563079834
1650.0,880.0,1220.0,250.0,2710.0,1142.0,1567.62,1850.4,1179.88,1.9687554836273193
1650.0,880.0,1220.0,250.0,2710.0,1142.0,1500.89,1450.16,1176.47,1.9808251857757568
1650.0,880.0,1220.0,250.0,2710.0,1142.0,1506.01,2020.28,1196.28,1.990661382675171
1650.0,880.0,1220.0,250.0,2710.0,1142.0,1469.17,1597.81,1182.13,1.9914472103118896
1650.0,880.0,1220.0,250.0,2710.0,1142.0,1483.21,1508.95,1193.74,1.9923226833343506
1650.0,880.0,1220.0,250.0,2710.0,1142.0,1429.52,1364.37,1171.88,1.9962880611419678
1650.0,880.0,1220.0,250.0,2710.0,1142.0,1379.09,1562.48,1161.55,2.0060155391693115
1650.0,880.0,1220.0,250.0,2710.0,1142.0,1367.67,1637.03,1174.04,2.0136449337005615
1650.0,880.0,1220.0,250.0,2710.0,1142.0,1356.63,1880.77,1162.19,2.013749837875366
1650.0,880.0,1220.0,250.0,2710.0,1142.0,1350.57,1653.74,1168.43,2.0160062313079834
1670.0,-880.0,1205.0,135.0,-2120.0,1082.0,1527.43,-1369.43,1140.06,2.057112455368042
1670.0,-880.0,1205.0,135.0,-2120.0,1082.0,1462.67,-1683.22,1115.93,2.0619637966156006
1670.0,-880.0,1205.0,135.0,-2120.0,1082.0,1517.44,-1334.95,1148.38,2.0628249645233154
1670.0,-880.0,1205.0,135.0,-2120.0,1082.0,1470.41,-1472.67,1132.27,2.0671966075897217
1670.0,-880.0,1205.0,135.0,-2120.0,1082.0,1431.43,-1135.47,1143.37,2.0833117961883545
1670.0,-880.0,1205.0,135.0,-2120.0,1082.0,1425.39,-1168.17,1155.72,2.0888993740081787
1670.0,-880.0,1205.0,135.0,-2120.0,1082.0,1350.48,-1572.76,1133.12,2.096151113510132
1670.0,-880.0,1205.0,135.0,-2120.0,1082.0,1321.65,-1357.89,1117.15,2.0987937450408936
1670.0,-880.0,1205.0,135.0,-2120.0,1082.0,1317.27,-1593.52,1120.11,2.0992743968963623
1670.0,-880.0,1205.0,135.0,-2120.0,1082.0,1270.51,-1509.63,1088.26,2.0993754863739014
1650.0,880.0,1220.0,537.5,2647.5,1142.0,1581.81,1419.28,1197.57,1.9080407619476318
1650.0,880.0,1220.0,537.5,2647.5,1142.0,1533.98,1645.95,1170.51,1.9109113216400146
1650.0,880.0,1220.0,537.5,2647.5,1142.0,1516.98,1586.87,1181.3,1.9187428951263428
1650.0,880.0,1220.0,537.5,2647.5,1142.0,1480.03,1666.34,1189.57,1.931039571762085
1650.0,880.0,1220.0,537.5,2647.5,1142.0,1427.55,1705.14,1158.62,1.9332082271575928
1650.0,880.0,1220.0,537.5,2647.5,1142.0,1433.49,1636.68,1178.38,1.9382760524749756
1650.0,880.0,1220.0,537.5,2647.5,1142.0,1448.92,1143.24,1200.31,1.9390923976898193
1650.0,880.0,1220.0,537.5,2647.5,1142.0,1433.12,1324.43,1192.07,1.9410951137542725
1650.0,880.0,1220.0,537.5,2647.5,1142.0,1421.47,1953.38,1173.23,1.9417169094085693
1650.0,880.0,1220.0,537.5,2647.5,1142.0,1422.73,1512.06,1184.4,1.942413091659546
1670.0,-880.0,1205.0,375.0,-2120.0,1082.0,1617.31,-1481.68,1132.83,1.981992483139038
1670.0,-880.0,1205.0,375.0,-2120.0,1082.0,1590.93,-1719.7,1134.59,1.987231969833374
1670.0,-880.0,1205.0,375.0,-2120.0,1082.0,1540.75,-1534.81,1142.22,2.0035932064056396
1670.0,-880.0,1205.0,375.0,-2120.0,1082.0,1530.41,-1475.17,1144.73,2.007023572921753
1670.0,-880.0,1205.0,375.0,-2120.0,1082.0,1545.45,-1471.47,1177.22,2.015291929244995
1670.0,-880.0,1205.0,375.0,-2120.0,1082.0,1391.87,-1761.26,1105.36,2.0246074199676514
1670.0,-880.0,1205.0,375.0,-2120.0,1082.0,1395.48,-1643.95,1122.71,2.0310256481170654
1670.0,-880.0,1205.0,375.0,-2120.0,1082.0,1414.2,-1430.37,1132.9,2.0313527584075928
1670.0,-880.0,1205.0,375.0,-2120.0,1082.0,1446.61,-1816.33,1164.49,2.032330274581909
1670.0,-880.0,1205.0,375.0,-2120.0,1082.0,1391.12,-1472.26,1126.58,2.0346601009368896
1650.0,880.0,1220.0,775.0,2647.5,1142.0,1552.25,1607.65,1191.69,1.8643357753753662
1650.0,880.0,1220.0,775.0,2647.5,1142.0,1489.07,1621.69,1174.27,1.8737523555755615
1650.0,880.0,1220.0,775.0,2647.5,1142.0,1518.18,2216.57,1190.45,1.876291036605835
1650.0,880.0,1220.0,775.0,2647.5,1142.0,1474.59,1764.09,1170.23,1.8765408992767334
1650.0,880.0,1220.0,775.0,2647.5,1142.0,1496.91,1823.0,1188.31,1.8785226345062256
1650.0,880.0,1220.0,775.0,2647.5,1142.0,1481.81,1495.97,1192.89,1.8812367916107178
1650.0,880.0,1220.0,775.0,2647.5,1142.0,1452.75,1905.99,1167.97,1.8819177150726318
1650.0,880.0,1220.0,775.0,2647.5,1142.0,1444.58,1619.98,1167.62,1.88193678855896
1650.0,880.0,1220.0,775.0,2647.5,1142.0,1443.85,1990.53,1162.83,1.8828561305999756
1650.0,880.0,1220.0,775.0,2647.5,1142.0,1473.26,1422.64,1194.33,1.8830735683441162
1670.0,-880.0,1205.0,825.0,-2120.0,1082.0,1645.6,-1834.09,1121.2,1.8747193813323975
1670.0,-880.0,1205.0,825.0,-2120.0,1082.0,1536.38,-1383.96,1115.64,1.9020555019378662
1670.0,-880.0,1205.0,825.0,-2120.0,1082.0,1519.38,-1591.49,1118.93,1.9059522151947021
1670.0,-880.0,1205.0,825.0,-2120.0,1082.0,1524.47,-1679.01,1129.79,1.9080865383148193
1670.0,-880.0,1205.0,825.0,-2120.0,1082.0,1520.6,-1585.71,1128.75,1.9091947078704834
1670.0,-880.0,1205.0,825.0,-2120.0,1082.0,1488.18,-1338.66,1104.64,1.9099767208099365
1670.0,-880.0,1205.0,825.0,-2120.0,1082.0,1515.77,-1383.77,1125.35,1.9105355739593506
1670.0,-880.0,1205.0,825.0,-2120.0,1082.0,1558.68,-1367.43,1160.34,1.91300368309021
1670.0,-880.0,1205.0,825.0,-2120.0,1082.0,1440.47,-1302.94,1087.23,1.9155538082122803
1670.0,-880.0,1205.0,825.0,-2120.0,1082.0,1455.06,-1580.8,1108.27,1.9175965785980225
1650.0,880.0,1220.0,1012.5,2647.5,1142.0,1647.39,1819.93,1182.3,1.790027379989624
1650.0,880.0,1220.0,1012.5,2647.5,1142.0,1585.44,1562.13,1185.93,1.8044812679290771
1650.0,880.0,1220.0,1012.5,2647.5,1142.0,1561.14,1626.07,1173.53,1.8061330318450928
1650.0,880.0,1220.0,1012.5,2647.5,1142.0,1549.41,1683.94,1172.75,1.808957815170288
1650.0,880.0,1220.0,1012.5,2647.5,1142.0,1530.36,1713.17,1160.42,1.8094117641448975
1650.0,880.0,1220.0,1012.5,2647.5,1142.0,1545.67,1335.58,1177.57,1.8095319271087646
1650.0,880.0,1220.0,1012.5,2647.5,1142.0,1532.98,1907.55,1162.14,1.8105828762054443
1650.0,880.0,1220.0,1012.5,2647.5,1142.0,1549.41,1712.2,1178.69,1.8116109371185303
1650.0,880.0,1220.0,1012.5,2647.5,1142.0,1534.81,1530.17,1173.84,1.81229567527771
1650.0,880.0,1220.0,1012.5,2647.5,1142.0,1529.96,1495.5,1184.9,1.8169877529144287
1670.0,-880.0,1205.0,1065.0,-2120.0,1082.0,1521.93,-1550.6,1093.48,1.8464562892913818
1670.0,-880.0,1205.0,1065.0,-2120.0,1082.0,1584.88,-1714.31,1140.99,1.8472955226898193
1670.0,-880.0,1205.0,1065.0,-2120.0,1082.0,1594.47,-1206.54,1144.97,1.8499085903167725
1670.0,-880.0,1205.0,1065.0,-2120.0,1082.0,1557.72,-1707.18,1132.46,1.8506886959075928
1670.0,-880.0,1205.0,1065.0,-2120.0,1082.0,1562.95,-1614.8,1137.15,1.8516900539398193
1670.0,-880.0,1205.0,1065.0,-2120.0,1082.0,1536.92,-2017.58,1130.54,1.852811574935913
1670.0,-880.0,1205.0,1065.0,-2120.0,1082.0,1492.05,-1552.95,1101.91,1.8563878536224365
1670.0,-880.0,1205.0,1065.0,-2120.0,1082.0,1520.27,-1400.9,1123.76,1.8584859371185303
1670.0,-880.0,1205.0,1065.0,-2120.0,1082.0,1583.54,-1588.3,1169.21,1.858569860458374
1670.0,-880.0,1205.0,1065.0,-2120.0,1082.0,1525.4,-1610.4,1131.84,1.8589742183685303
1650.0,880.0,1220.0,250.0,2478.5,1142.0,1635.63,1400.28,1176.38,1.9442098140716553
1650.0,880.0,1220.0,250.0,2478.5,1142.0,1515.93,1448.45,1183.89,1.9757211208343506
1650.0,880.0,1220.0,250.0,2478.5,1142.0,1450.17,1771.08,1155.15,1.9835317134857178
