A_X,A_Y,A_Z,B_X,B_Y,B_Z,C_X,C_Y,C_Z,time
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1131.79,226.99,1160.62,3.064
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1211.32,-25.44,1187.66,3.036
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1217.96,248.92,1160.8,3.028
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1127.53,162.1,1172.73,3.02
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1216.77,115.89,1195.46,3.008
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1238.5,-57.58,1167.17,2.992
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1158.34,-2.73,1171.16,2.98
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1109.79,100.79,1159.75,2.936
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1149.75,-9.67,1147.23,2.896
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1164.88,-86.5,1118.12,2.888
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1133.43,126.63,1156.73,2.888
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1136.77,303.89,1102.29,2.884
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1221.66,68.93,1169.02,2.872
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1141.57,-172.28,1039.98,2.864
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1224.6,-142.54,1073.95,2.836
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1125.93,79.5,1141.95,2.832
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1202.51,68.03,1153.51,2.816
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1134.66,15.27,1131.54,2.816
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1156.77,21.07,1133.65,2.8
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1162.26,136.15,1138.0,2.756
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1142.15,54.16,1121.93,2.736
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1185.88,229.08,1120.57,2.712
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1201.5,113.63,1132.19,2.696
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1163.25,38.05,1114.01,2.696
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1163.28,-86.59,1056.79,2.696
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1190.2,-153.72,992.41,2.664
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1171.28,-5.0,1088.35,2.648
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1157.98,-25.2,1075.51,2.648
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1182.16,-52.83,1063.16,2.636
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1116.56,130.43,1095.55,2.616
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1129.43,259.15,1085.44,2.608
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1155.98,244.85,1096.65,2.608
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1172.55,249.37,1092.67,2.584
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1197.68,81.34,1098.45,2.576
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1193.0,180.11,1105.02,2.576
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1152.47,44.84,1076.11,2.556
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1205.67,-53.5,1038.43,2.548
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1152.91,145.16,1079.67,2.488
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1152.65,-148.3,899.38,2.48
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1193.05,-48.78,1015.44,2.48
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1117.62,126.41,1057.64,2.456
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1204.77,-82.68,981.51,2.452
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1235.8,-30.17,1019.85,2.44
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1177.13,61.61,1053.29,2.432
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1188.05,87.61,1050.72,2.388
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1149.04,293.76,1049.86,2.38
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1172.75,31.66,1014.92,2.356
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1146.62,253.96,1047.3,2.328
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1186.64,105.58,1013.97,2.26
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1180.56,-156.26,765.17,2.256
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1196.92,18.58,973.23,2.252
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1138.03,10.15,947.61,2.244
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1227.41,-45.18,919.66,2.24
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1193.73,147.96,1006.69,2.196
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1151.59,122.92,994.68,2.192
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1213.33,-60.17,877.05,2.184
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1242.13,310.28,979.19,2.176
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1221.52,102.94,981.08,2.172
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1208.13,218.36,1001.88,2.144
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1213.77,143.45,961.47,2.084
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1203.92,265.27,966.01,2.016
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1165.3,52.9,856.33,1.992
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1187.7,143.35,907.5,1.972
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1160.85,148.16,891.47,1.94
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1204.51,232.58,764.49,1.916
1100.0,400.0,1000.0,1250.0,-200.0,500.0,1199.76,278.32,906.13,1.896
