A_X,A_Y,A_Z,B_X,B_Y,B_Z,C_X,C_Y,C_Z,time
1650.0,880.0,1220.0,250.0,2478.5,702.0,1284.92,-1616.04,985.19,2.136
1650.0,880.0,1220.0,250.0,2010.0,702.0,693.05,1325.32,901.61,2.136
1650.0,880.0,1220.0,250.0,2478.5,702.0,667.85,1884.35,1067.71,2.136
1650.0,880.0,1220.0,250.0,2478.5,702.0,1055.49,1756.51,1024.19,2.136
1650.0,880.0,1220.0,250.0,2478.5,702.0,940.14,2141.43,910.54,2.136
1670.0,-880.0,1205.0,600.0,-2285.0,467.0,1021.98,-1170.49,546.2,2.136
1670.0,-880.0,1205.0,600.0,-2045.0,467.0,664.16,1530.49,928.5,2.136
1670.0,-880.0,1205.0,825.0,-2600.0,467.0,1519.02,-2412.27,1273.39,2.136
1670.0,-880.0,1205.0,825.0,-2600.0,467.0,1230.92,-1430.26,796.44,2.136
1670.0,-880.0,1205.0,825.0,-2600.0,467.0,1230.92,-1430.26,796.44,2.136
1670.0,-880.0,1205.0,825.0,-2600.0,467.0,1441.07,-2038.33,734.17,2.136
1650.0,880.0,1220.0,950.0,2710.0,482.0,1094.41,1744.53,740.19,2.136
1650.0,880.0,1220.0,950.0,2710.0,482.0,1468.36,2117.16,910.9,2.136
1650.0,880.0,1220.0,950.0,2478.5,482.0,1537.73,1503.33,878.53,2.136
1650.0,880.0,1220.0,1012.5,2647.5,702.0,1315.18,1666.23,1115.4,2.136
1650.0,880.0,1220.0,1012.5,2647.5,702.0,1315.18,1666.23,1115.4,2.136
1670.0,-880.0,1205.0,210.0,-2285.0,467.0,1544.28,-1162.24,388.52,2.112
1670.0,-880.0,1205.0,210.0,-2285.0,877.0,1334.43,-1530.39,1027.96,2.112
1670.0,-880.0,1205.0,210.0,-2285.0,467.0,1544.28,-1162.24,388.52,2.112
1670.0,-880.0,1205.0,210.0,-2285.0,877.0,1334.43,-1530.39,1027.96,2.112
1670.0,-880.0,1205.0,210.0,-2285.0,877.0,1137.59,-1945.14,1019.6,2.112
1650.0,880.0,1220.0,250.0,2478.5,702.0,826.03,1854.11,732.88,2.112
1650.0,880.0,1220.0,600.0,2360.0,482.0,777.63,1855.77,811.28,2.112
1670.0,-880.0,1205.0,825.0,-2600.0,467.0,1004.93,-1538.64,799.15,2.112
1670.0,-880.0,1205.0,825.0,-2600.0,467.0,1004.93,-1538.64,799.15,2.112
1670.0,-880.0,1205.0,825.0,-2600.0,467.0,998.72,-1763.45,739.78,2.112
1650.0,880.0,1220.0,950.0,2710.0,482.0,1381.32,1826.01,901.29,2.112
1650.0,880.0,1220.0,950.0,2478.5,482.0,1412.81,1457.17,606.39,2.112
1670.0,-880.0,1205.0,990.0,-2675.0,672.0,1377.55,-1921.1,913.28,2.112
1670.0,-880.0,1205.0,990.0,-2675.0,672.0,1377.55,-1921.1,913.28,2.112
1650.0,880.0,1220.0,1012.5,2647.5,702.0,1117.64,940.22,1059.53,2.112
1650.0,880.0,1220.0,1012.5,2647.5,702.0,1117.64,940.22,1059.53,2.112
1670.0,-880.0,1205.0,210.0,-2285.0,877.0,988.34,-1293.26,941.69,2.088
1670.0,-880.0,1205.0,210.0,-2285.0,877.0,627.85,-1997.47,1007.4,2.088
